Female Energy (kcal),Female Energy (kJ),Female Water (g),Female Protein (g),Female Carbohydrate (g),Female Alcohol (g),Female Total sugars (g),Female Fat (g),Female Satd FA (g),Female Vitamin D (mg),Female Vitamin C (mg),Female Vitamin B6 (mg),Female Vitamin B12 (mg),Female Sodium (mg),Female Calcium (mg),Female Iron (mg),Female Zinc (mg),Female Vitamin A (mg),Female Vitamin E (mg),Male Energy (kcal),Male Energy (kJ),Male Water (g),Male Protein (g),Male Carbohydrate (g),Male Alcohol (g),Male Total sugars (g),Male Fat (g),Male Satd FA (g),Male Vitamin D (mg),Male Vitamin C (mg),Male Vitamin B6 (mg),Male Vitamin B12 (mg),Male Sodium (mg),Male Calcium (mg),Male Iron (mg),Male Zinc (mg),Male Vitamin A (mg),Male Vitamin E (mg),Number of Female,Number of Male,Day
1298.479251017742,5455.664543573702,1834.849987462424,58.26261645170081,148.95410389289646,1.5059114215094342,64.48699611006629,51.85956370206414,18.525745522734095,3.181168299015093,75.49709516777257,1.5320091302772054,4.072198276035781,1619.4634928339412,480.6204291879067,8.04467450189392,6.942727774582807,265.75945927596933,2.617191150563243,1884.2938222595901,7911.263484151322,2216.461126968605,104.75395134770038,187.31234096242184,2.495115236363637,78.38359596060366,78.50296900397672,26.08560293777847,3.5216447613818187,77.52510669956364,2.2182948635578184,4.455682040152727,2336.1896862293,651.9350825092511,11.309159870228362,11.134852262312728,271.13797763490913,4.077795656814546,159,55,0
1340.2805418978248,5637.083324949703,1676.8609555153953,60.21891275230152,163.6885319094478,0.1452468125,75.41326163102184,50.29015431317944,18.647087083536626,2.4931244981883993,77.01794804231606,1.4360426163082922,3.2545134991476643,1591.6230378385922,512.9491944398732,8.31993786678866,6.990660007082478,221.91468913696286,2.1405164073459266,1845.494152127948,7762.093215127742,1974.463064727704,95.65565983299679,211.94905930302082,2.413581112,84.74779790939684,67.5316002733232,23.42753189376288,3.7957133872720004,98.80088344923038,2.084334422696,3.9452223338719987,2907.9427805875357,602.696796381472,11.495207007771198,10.786630121823999,313.82226447999994,3.3467085455999994,120,50,1
1262.650910549965,5313.208336005937,1660.164548310552,56.44598673123847,159.0387687993962,0.6907726592783505,78.51085227436221,44.99529403403025,16.428796990555426,2.4465085618443303,81.13924665547525,1.6064507270120278,4.684479207774228,1619.5298014998953,541.1792743874055,8.472508192909618,7.237300271400343,134.95040992626807,2.011732010927835,2163.6845830787192,9071.50048909953,1661.4950464120295,106.41453163410506,205.27270265522014,1.626772727272727,81.99909556128085,101.70927798876971,29.662454495922223,3.998821920933334,81.6289499491111,2.265518205416162,4.105087261769697,2410.5575831412225,746.7755064216726,15.362474694890908,11.967362730484847,233.28332634343434,2.246712225656566,97,33,2
1698.3775123613607,7142.855582805368,2001.4047281094424,74.62389414719179,209.647128499884,1.4241375999999997,100.82936141207836,62.78181037921638,23.100648236154985,2.8257662729229507,84.18385351565756,1.8690896543314397,3.081129476942258,2025.907624262239,626.8384308019278,9.7074017074898,9.594711324267218,218.55157380216752,2.349849578567396,1717.5753080680645,7221.452191332452,1775.9563515518291,82.95697670819355,200.15384043232262,0.03711290322580645,91.00526578716132,66.5112140532903,23.972362133761287,4.058438784387097,84.71865657741937,2.105335475741935,3.5916237807741926,1982.6174460125624,757.6744868893937,10.431498992774197,10.044439633612901,324.64347174193546,4.138851698064516,61,31,3
1396.0229514859764,5877.773751950763,1582.1625928695626,50.19919507089836,193.3379413892651,1.02329,112.22209079357881,47.379728618973644,18.067145433925347,1.8197821572352941,125.51418276763926,1.4140441692310588,2.067258276463529,1485.9840207575462,515.1550221719355,7.201496031752235,6.442815794016314,108.47755427513728,1.7853300930211766,1776.5363117112704,7455.132180734328,1792.9077637311623,83.83350553887058,186.08623177294123,1.4825294117647057,62.72344312588234,77.51496877463528,25.792218053449414,3.882017679058823,66.54945393764706,2.144994267129412,4.000940299294117,2269.3429987572895,577.4221619558589,9.311593216376469,9.573680231764705,120.38655070588234,1.799117675294118,34,17,4
1588.4805434743673,6673.314401259736,1815.6916003126446,69.02870529122437,186.28260345457232,1.2635622101694912,80.94571791796223,63.200160073142875,23.08231441908032,3.6972670921694895,60.456353262494936,1.678590990616271,2.7381368513203963,1839.5560132027663,590.6564476409728,8.748851322684462,7.94276921232226,163.2238191504943,2.0967530496271185,2211.905080542778,9293.195258962223,1752.1410464276664,97.85165556833333,260.148476565,0,109.66151071777777,87.96893078444444,32.903985521500005,3.7756930377777778,141.30089751111112,2.8228096455555556,9.789572692222224,2729.355118215704,809.8462500918517,14.751880313333336,10.82110440277778,162.47884004444447,2.688541422222223,59,18,5
1644.4712654487412,6909.054861914048,1869.4078257050703,71.7700492669466,192.2673030742349,2.2326862989690723,76.73459996587833,64.71306621351425,24.302243911766933,3.0030835457113394,57.99007224002989,1.6067439248270103,3.0706880860536074,2194.9114556828467,634.2828630120349,9.944044003927218,8.609302730404124,314.5634696294845,1.8287211073443297,1786.1624727219996,7503.333079973282,1884.7839699217602,88.03510686391999,189.15481323775995,8.570495999999999,74.91557336576,69.69141072808,27.678429865696007,3.1746456745599994,58.21185397360001,2.10792620496,3.5303142484800003,2647.060507296,662.5111122636802,13.333321154240002,9.94442766176,75.95107440000001,1.748636884,97,25,6
